# Sex x age cell population shares and participation rates, monthly
#   1976-02 to 2026-02
# Nicolas Petrosky-Nadeau
# Suggested citation: Petrosky-Nadeau, 2026, "Labor Market Trends and Projections" (methodology note).
# For each of ten sex x age cells (Men/Women x 16-24, 25-34, 35-44, 45-54, 55+):
#   share_{sex}_{age}: cell population share (fraction, sums to ~1 across cells each month)
#   lfpr_{sex}_{age}: cell labor force participation rate (percent)
# Method: BLS CPS microdata (10 sex x age cells), seasonally adjusted and smoothed with a
#   3-month moving average.
#   The composition-constant counterfactual for a base month t0 is
#   cf_t = sum_j share_j(t0) * lfpr_j(t); the composition effect is actual - cf. Age-only
#   or sex-only breakdowns sum the cells over the other dimension before freezing.
date,share_M_16_24,share_M_25_34,share_M_35_44,share_M_45_54,share_M_55_pl,share_F_16_24,share_F_25_34,share_F_35_44,share_F_45_54,share_F_55_pl,lfpr_M_16_24,lfpr_M_25_34,lfpr_M_35_44,lfpr_M_45_54,lfpr_M_55_pl,lfpr_F_16_24,lfpr_F_25_34,lfpr_F_35_44,lfpr_F_45_54,lfpr_F_55_pl
2024-05,0.073194,0.082482,0.081863,0.073837,0.176167,0.071975,0.083199,0.082577,0.075233,0.199473,56.8263,89.2307,90.6366,87.8256,43.7551,55.6533,78.2533,78.7101,76.7768,33.6067
2024-06,0.073193,0.082425,0.081891,0.073746,0.176287,0.071967,0.083139,0.082607,0.075269,0.199476,56.7201,89.6249,90.8486,87.9777,43.7433,55.5088,78.2608,78.5236,77.1046,33.5532
2024-07,0.073190,0.082355,0.081916,0.073641,0.176437,0.071956,0.083067,0.082632,0.075319,0.199487,56.3286,89.6003,90.8701,88.1731,43.8019,55.4278,78.2155,78.6726,77.2528,33.6663
2024-08,0.073186,0.082273,0.081936,0.073579,0.176563,0.071944,0.082981,0.082652,0.075320,0.199566,56.1946,89.4017,90.9989,88.1267,43.8455,55.2157,78.1361,78.8929,77.4042,33.7135
2024-09,0.073181,0.082179,0.081953,0.073521,0.176702,0.071930,0.082883,0.082667,0.075311,0.199674,56.1069,89.0853,90.9230,87.9515,44.0404,54.9617,78.0718,79.0897,77.0095,33.7102
2024-10,0.073172,0.082090,0.081972,0.073480,0.176819,0.071913,0.082791,0.082685,0.075268,0.199810,56.1219,89.1940,90.9392,87.7669,44.0494,54.8466,78.0559,78.9595,76.7035,33.5714
2024-11,0.073160,0.082009,0.081992,0.073429,0.176940,0.071894,0.082707,0.082705,0.075238,0.199927,56.4066,89.3045,90.7114,87.5463,43.9839,54.8591,78.0627,78.8038,76.6579,33.4704
2024-12,0.073312,0.082256,0.082147,0.073302,0.176595,0.071987,0.082939,0.082820,0.075049,0.199592,56.6298,89.2487,90.6604,87.6934,43.7316,54.8958,78.2830,78.5137,76.6510,33.5403
2025-01,0.073456,0.082513,0.082306,0.073183,0.176237,0.072073,0.083180,0.082939,0.074903,0.199210,56.9709,88.9776,90.5779,87.7791,43.6089,54.8528,78.4270,78.2084,76.8179,33.5243
2025-02,0.073589,0.082781,0.082469,0.073028,0.175913,0.072151,0.083430,0.083062,0.074765,0.198812,56.6526,89.0291,90.6524,87.8505,43.5481,55.2382,78.1631,78.0166,76.9194,33.5264
2025-03,0.073543,0.082738,0.082505,0.072940,0.176054,0.072104,0.083380,0.083098,0.074726,0.198912,56.5881,89.3826,90.6803,87.7147,43.5908,55.3112,77.8702,78.0300,77.1092,33.5245
2025-04,0.073496,0.082694,0.082540,0.072889,0.176162,0.072053,0.083328,0.083134,0.074655,0.199050,56.4845,89.7056,90.5429,87.6769,43.6552,55.2930,77.6296,78.1071,77.0800,33.4999
2025-05,0.073446,0.082649,0.082575,0.072875,0.176235,0.072000,0.083274,0.083172,0.074594,0.199180,56.5239,89.7320,90.4462,87.7982,43.5748,54.5541,77.6292,78.1211,77.2123,33.5147
2025-06,0.073393,0.082603,0.082610,0.072865,0.176306,0.071943,0.083220,0.083211,0.074537,0.199311,56.2469,89.4632,90.2908,87.7228,43.5519,54.3131,77.5726,78.2793,77.1963,33.3527
2025-07,0.073343,0.082545,0.082639,0.072827,0.176422,0.071888,0.083154,0.083242,0.074497,0.199442,55.9896,89.4804,90.7704,87.7547,43.5823,54.0201,77.5032,78.2665,77.2863,33.2460
2025-08,0.073294,0.082475,0.082662,0.072775,0.176569,0.071835,0.083077,0.083265,0.074448,0.199601,55.8740,89.4201,90.8707,87.8544,43.5748,54.4221,77.5913,78.5250,77.2642,33.1971
2025-09,0.073247,0.082398,0.082681,0.072763,0.176683,0.071782,0.082994,0.083282,0.074426,0.199743,55.7968,89.4659,91.1150,88.0510,43.4363,54.5588,77.7061,78.4850,77.5093,33.2236
2025-10,0.073198,0.082325,0.082703,0.072761,0.176784,0.071728,0.082917,0.083301,0.074391,0.199893,55.7861,89.4677,90.8947,88.0804,43.2541,55.1036,77.9294,78.4824,77.9305,33.2567
2025-11,0.073147,0.082261,0.082729,0.072795,0.176836,0.071672,0.082848,0.083324,0.074383,0.200004,55.6056,89.3789,91.0162,88.1162,43.2255,55.1868,78.1556,78.2722,77.9807,33.1870
2025-12,0.073095,0.082202,0.082757,0.072788,0.176923,0.071616,0.082785,0.083350,0.074372,0.200113,55.4527,89.5149,91.0579,88.2242,43.2188,55.2646,78.2925,78.3658,78.1704,33.1198
2026-01,0.073177,0.082224,0.081799,0.071990,0.176831,0.071564,0.083062,0.083224,0.074320,0.201809,55.4791,89.4364,91.0042,88.4578,43.0389,55.2555,78.0755,78.5200,78.1902,33.0414
2026-02,0.073247,0.082267,0.080844,0.071121,0.176797,0.071498,0.083360,0.083098,0.074252,0.203516,55.4452,89.3589,90.9346,88.5582,42.7129,54.9598,78.1454,78.5048,78.5130,32.9993
